Customer ID,Number of Houses,Avg Size Household,Age,Relationship Status,Household Type,Education Level,House Type,Number of Car Policies,Number of Life Insurance Policies,Purchased?
702897,1,3,42,Married,Without Children,High,Home Owner,0,0,No
337237,1,2,59,Married,Without Children,Medium,Rented House,1,0,No
523073,1,3,33,Married,With Children,Medium,Rented House,0,0,No
512317,1,3,36,Married,With Children,Low,Rented House,1,0,No
720916,1,2,55,Married,Without Children,Low,Rented House,0,0,No
611087,1,3,42,Married,With Children,High,Home Owner,1,0,No
153740,2,2,47,Married,Without Children,Low,Home Owner,0,0,No
656130,1,4,31,Married,With Children,Medium,Home Owner,1,1,No
610840,1,3,46,Married,Without Children,Low,Rented House,0,0,No
697865,1,3,36,Married,With Children,Low,Rented House,0,0,No
244384,1,2,44,Married,Without Children,Low,Rented House,1,0,No
697178,1,2,66,Other Relationship,Without Children,Low,Rented House,1,0,No
864858,1,4,34,Married,With Children,Medium,Home Owner,0,0,No
135980,1,2,46,Married,With Children,Low,Rented House,1,0,No
554362,1,2,42,Married,Without Children,Medium,Rented House,2,0,Yes
129542,2,5,49,Married,With Children,Low,Home Owner,0,0,No
949000,1,4,34,Married,With Children,Low,Rented House,0,0,Yes
503950,1,4,45,Married,With Children,Low,Home Owner,1,0,No
979545,1,2,58,Other Relationship,Without Children,Low,Home Owner,0,0,No
962491,1,3,33,Married,With Children,Medium,Home Owner,2,0,No
925328,1,2,67,Other Relationship,Without Children,Low,Rented House,0,0,No
262662,1,2,41,Married,Without Children,Low,Rented House,0,0,No
613232,1,3,44,Married,With Children,Low,Home Owner,1,0,No
579797,1,2,64,Other Relationship,Without Children,Low,Home Owner,0,0,No
14493,1,4,47,Married,With Children,Medium,Home Owner,0,1,No
569896,1,3,33,Married,Without Children,Medium,Rented House,1,0,No
727741,1,3,40,Married,With Children,Medium,Home Owner,1,1,No
737291,1,2,69,Married,Without Children,High,Home Owner,1,0,Yes
308306,1,3,46,Married,With Children,Low,Rented House,0,0,No
480471,1,3,32,Married,Without Children,Medium,Home Owner,1,0,No
749453,1,4,34,Married,With Children,High,Home Owner,1,0,No
276768,2,4,41,Married,With Children,Medium,Home Owner,1,2,No
656900,1,3,43,Married,Without Children,Low,Rented House,0,0,No
311058,1,2,42,Married,Without Children,Low,Rented House,0,0,No
646101,1,2,60,Married,Without Children,Low,Rented House,0,0,No
250552,1,1,52,Singles,Without Children,Low,Rented House,1,0,No
532755,1,3,33,Married,With Children,Medium,Home Owner,1,0,Yes
313055,1,4,39,Married,With Children,High,Home Owner,1,0,No
686240,1,5,49,Married,With Children,Medium,Home Owner,0,0,No
370372,1,3,53,Married,Without Children,Low,Home Owner,2,0,No
144693,1,2,45,Married,Without Children,Low,Rented House,1,0,Yes
301669,2,2,34,Married,Without Children,Medium,Rented House,1,0,No
141608,1,3,35,Married,With Children,Medium,Rented House,0,0,No
745932,1,3,46,Married,With Children,Low,Home Owner,1,2,No
478537,1,2,45,Married,Without Children,Low,Rented House,1,0,No
260277,1,3,30,Married,With Children,Low,Rented House,0,0,No
383550,1,5,34,Married,With Children,Medium,Home Owner,0,0,No
217531,1,2,49,Married,Without Children,Low,Home Owner,1,0,No
53831,1,3,58,Married,Without Children,Low,Home Owner,0,0,No
25336,1,3,58,Married,Without Children,Medium,Rented House,1,0,No
165313,1,3,50,Married,With Children,Low,Rented House,1,0,No
379632,1,2,42,Married,With Children,Medium,Home Owner,0,0,No
477237,1,2,33,Married,Without Children,Low,Home Owner,0,0,No
265463,1,3,48,Married,Without Children,Medium,Home Owner,1,0,No
517667,1,3,42,Married,With Children,Low,Rented House,0,0,No
692535,1,2,38,Married,With Children,Medium,Rented House,1,0,No
444208,1,4,46,Married,With Children,Low,Home Owner,0,0,No
985378,1,3,49,Married,With Children,Medium,Home Owner,0,0,No
713201,1,2,53,Married,With Children,Low,Home Owner,0,0,No
920834,2,3,39,Married,With Children,Medium,Rented House,0,0,No
711980,2,2,55,Married,With Children,Low,Rented House,1,0,No
7001,1,2,70,Married,Without Children,Low,Home Owner,1,0,Yes
520142,1,3,35,Married,With Children,High,Home Owner,1,0,No
393524,1,3,47,Married,With Children,Medium,Rented House,1,0,No
527585,2,3,44,Married,With Children,Low,Home Owner,1,0,No
460854,1,3,41,Married,With Children,High,Home Owner,1,0,No
789871,1,3,47,Married,With Children,Low,Home Owner,0,0,No
602057,1,2,67,Other Relationship,Without Children,Medium,Home Owner,1,0,No
454036,1,2,50,Married,Without Children,High,Home Owner,1,0,No
922400,1,2,44,Married,With Children,Low,Home Owner,1,0,No
714902,1,4,33,Married,With Children,Medium,Home Owner,0,0,No
422812,1,2,44,Married,With Children,Medium,Home Owner,1,0,No
526179,1,4,32,Married,Without Children,High,Home Owner,1,0,No
249089,1,2,40,Other Relationship,Without Children,Low,Rented House,0,0,No
745775,1,3,34,Married,Without Children,Medium,Home Owner,0,0,No
455902,1,4,46,Married,With Children,Medium,Home Owner,0,0,No
872104,1,3,44,Married,Without Children,Medium,Rented House,0,0,No
655280,1,3,35,Married,With Children,Low,Rented House,1,0,No
901101,1,2,56,Married,Without Children,Low,Rented House,1,0,No
828429,1,2,65,Married,Without Children,High,Home Owner,1,0,No
351484,1,2,47,Married,Without Children,Low,Rented House,0,0,No
252171,1,2,40,Married,Without Children,Medium,Rented House,1,0,No
38822,1,3,40,Married,With Children,Low,Home Owner,1,0,No
93596,1,3,49,Married,Without Children,Low,Rented House,0,0,No
140101,1,3,40,Married,With Children,High,Home Owner,1,0,No
76071,1,3,46,Married,Without Children,Low,Rented House,0,0,No
403765,3,1,53,Singles,Without Children,Low,Rented House,0,0,No
786742,1,2,50,Married,Without Children,Low,Rented House,1,0,Yes
844989,1,2,35,Other Relationship,Without Children,Medium,Rented House,1,0,No
886989,1,3,40,Married,Without Children,Medium,Home Owner,1,0,No
239763,2,5,30,Married,With Children,Low,Home Owner,1,0,No
35195,1,2,59,Other Relationship,Without Children,Medium,Home Owner,0,0,No
324507,3,2,53,Married,Without Children,Low,Home Owner,0,0,No
984787,1,3,43,Married,With Children,Low,Home Owner,0,0,No
953929,1,3,42,Married,Without Children,Medium,Home Owner,0,0,Yes
119430,1,3,47,Married,With Children,Low,Rented House,1,0,No
47171,1,3,47,Married,With Children,Low,Home Owner,0,0,No
835826,1,2,52,Other Relationship,Without Children,Low,Home Owner,2,0,No
973503,1,3,43,Married,With Children,Low,Home Owner,1,0,No
714377,1,3,48,Married,With Children,Low,Rented House,0,0,No
854917,1,2,43,Other Relationship,Without Children,Medium,Rented House,1,0,No
280564,1,2,40,Married,Without Children,Medium,Rented House,0,1,No
766181,1,1,63,Other Relationship,Without Children,Low,Rented House,1,0,No
21794,1,3,44,Married,With Children,Medium,Home Owner,1,0,No
214847,1,3,35,Married,With Children,Low,Rented House,0,0,No
738974,2,5,47,Married,With Children,Low,Home Owner,0,0,No
269931,1,3,43,Married,With Children,Medium,Home Owner,1,0,No
245894,1,1,40,Singles,Without Children,Low,Rented House,0,0,No
802473,1,3,57,Married,With Children,Low,Home Owner,1,0,No
192265,1,3,46,Married,With Children,Low,Home Owner,0,0,No
293578,1,3,35,Married,With Children,Medium,Home Owner,0,0,No
211870,1,3,50,Married,With Children,High,Rented House,1,0,No
143042,1,3,47,Married,With Children,Low,Rented House,1,0,Yes
20292,1,4,47,Married,Without Children,Low,Home Owner,0,0,No
543957,1,3,40,Married,With Children,Low,Home Owner,0,0,No
475987,1,1,70,Married,Without Children,Medium,Home Owner,0,0,No
694805,2,3,44,Married,With Children,Medium,Home Owner,2,0,No
262047,1,3,41,Married,With Children,Medium,Home Owner,1,0,No
98930,2,3,45,Married,With Children,Medium,Home Owner,1,0,No
343636,1,2,36,Married,With Children,Low,Rented House,1,0,No
683873,1,3,40,Married,With Children,Medium,Home Owner,1,0,No
577320,1,2,40,Married,With Children,Low,Home Owner,1,0,No
257894,1,3,44,Married,With Children,Low,Rented House,0,0,No
826348,1,2,34,Married,Without Children,Low,Home Owner,0,0,No
993069,1,2,37,Other Relationship,With Children,High,Rented House,0,0,No
923273,1,2,49,Married,Without Children,Low,Rented House,1,0,No
218198,1,3,58,Married,Without Children,Medium,Home Owner,0,0,No
822984,1,3,48,Married,With Children,Medium,Rented House,0,0,No
620581,1,3,48,Married,With Children,Low,Home Owner,1,0,No
499956,2,3,37,Married,With Children,Low,Home Owner,1,0,No
232689,1,3,31,Married,With Children,Medium,Home Owner,0,0,Yes
566649,1,4,41,Married,With Children,Low,Rented House,0,0,No
689517,1,2,66,Married,Without Children,Low,Home Owner,0,0,No
525396,1,3,50,Married,Without Children,Low,Home Owner,0,0,No
784894,1,3,41,Married,Without Children,High,Home Owner,0,0,No
563371,1,2,54,Married,Without Children,Low,Rented House,1,0,No
297038,2,4,45,Married,With Children,Medium,Home Owner,1,0,No
922754,1,3,59,Married,Without Children,High,Home Owner,1,0,No
240668,1,3,49,Married,With Children,Low,Rented House,1,0,No
244025,1,4,49,Married,With Children,Low,Home Owner,1,0,No
921421,1,3,44,Married,With Children,High,Home Owner,2,0,No
575374,1,2,30,Married,Without Children,Medium,Rented House,1,0,No
257226,1,4,35,Married,With Children,Low,Rented House,1,0,No
947572,1,3,43,Married,With Children,High,Home Owner,0,0,No
83696,2,2,69,Married,With Children,Low,Home Owner,1,0,No
978469,1,2,46,Married,Without Children,Medium,Rented House,1,0,No
721011,1,3,41,Married,Without Children,High,Home Owner,1,0,No
238742,1,3,46,Married,With Children,Low,Rented House,1,0,No
329278,3,2,51,Married,Without Children,Medium,Home Owner,1,0,No
831631,1,1,26,Singles,Without Children,Medium,Rented House,0,0,No
425055,1,3,48,Married,Without Children,Low,Rented House,2,0,No
831021,1,3,49,Married,With Children,Low,Rented House,0,0,No
334918,1,3,46,Married,With Children,Low,Rented House,4,0,No
419548,1,4,45,Married,With Children,Medium,Home Owner,0,0,No
261308,1,3,47,Married,Without Children,Medium,Home Owner,0,0,No
148512,1,3,43,Married,Without Children,Medium,Home Owner,0,0,No
580875,1,5,44,Married,With Children,High,Home Owner,0,0,No
64433,1,3,49,Married,With Children,Low,Home Owner,1,0,No
856649,3,2,55,Married,Without Children,Low,Home Owner,0,0,No
70544,1,1,60,Singles,Without Children,Low,Home Owner,1,0,No
809637,1,3,49,Married,With Children,Medium,Home Owner,1,0,No
565697,1,2,39,Other Relationship,Without Children,High,Rented House,2,0,No
151499,1,2,40,Married,With Children,Medium,Home Owner,0,0,No
586768,1,3,43,Married,With Children,Low,Rented House,0,0,No
207838,1,2,45,Married,With Children,Low,Rented House,1,0,No
317614,1,3,40,Married,Without Children,Medium,Home Owner,1,0,No
749355,1,2,55,Married,With Children,Medium,Rented House,0,0,No
409736,1,3,40,Married,With Children,Low,Home Owner,1,0,No
202243,1,3,40,Married,With Children,Low,Home Owner,2,0,No
39385,1,2,49,Married,Without Children,Low,Rented House,1,0,No
328054,1,2,60,Married,Without Children,High,Home Owner,0,1,No
772253,1,2,56,Married,With Children,Low,Rented House,1,0,No
711894,1,2,64,Other Relationship,Without Children,Low,Rented House,0,0,No
350362,1,3,41,Married,With Children,High,Home Owner,1,1,No
139352,1,3,44,Married,With Children,Low,Home Owner,1,0,No
836538,1,3,48,Married,With Children,Low,Home Owner,2,0,No
934003,1,2,23,Married,Without Children,Medium,Rented House,1,0,No
294785,2,3,50,Married,With Children,Low,Home Owner,1,0,No
895391,1,3,48,Married,Without Children,Low,Home Owner,1,0,No
612776,1,2,42,Married,Without Children,Low,Home Owner,0,0,No
644885,1,3,47,Married,With Children,Low,Rented House,2,0,No
411745,2,2,44,Married,With Children,Low,Rented House,0,0,No
955978,1,2,55,Married,Without Children,High,Home Owner,0,0,No
963051,1,2,53,Married,Without Children,Low,Home Owner,0,0,No
902287,1,3,42,Married,With Children,Low,Home Owner,1,0,No
389753,1,2,40,Married,With Children,Low,Home Owner,0,0,No
714337,1,3,42,Married,With Children,Low,Rented House,1,0,No
725403,2,2,35,Living Together,Without Children,Medium,Rented House,1,0,No
527421,1,3,38,Married,With Children,High,Home Owner,1,0,No
604869,1,2,56,Married,Without Children,High,Home Owner,1,0,No
750917,1,2,46,Married,With Children,Low,Rented House,1,0,No
154416,1,2,40,Married,With Children,Low,Home Owner,2,0,Yes
226343,1,2,51,Married,Without Children,High,Home Owner,1,0,Yes
370951,1,2,50,Other Relationship,Without Children,Medium,Rented House,0,0,No
837275,1,3,48,Married,Without Children,Low,Rented House,1,0,No
620703,2,3,46,Married,With Children,Low,Home Owner,0,0,No
584924,1,3,44,Married,With Children,High,Home Owner,1,0,No
115009,1,3,45,Married,With Children,Low,Rented House,0,0,No
758515,1,3,42,Married,Without Children,Medium,Rented House,0,0,No
966180,1,3,43,Married,With Children,Low,Home Owner,0,0,No
624282,1,2,59,Married,Without Children,Medium,Rented House,1,0,No
585687,1,3,38,Married,With Children,Medium,Home Owner,1,0,Yes
752611,1,2,42,Other Relationship,With Children,Low,Home Owner,1,0,No
975292,1,3,57,Married,With Children,Low,Home Owner,1,0,No
976700,1,3,46,Married,With Children,Medium,Home Owner,2,0,No
206196,1,2,46,Married,Without Children,Low,Home Owner,1,0,No
972139,1,3,51,Married,With Children,High,Home Owner,1,0,No
213491,2,3,45,Married,With Children,Low,Home Owner,0,0,No
804945,1,3,42,Married,With Children,Low,Home Owner,1,0,No
132107,1,1,33,Other Relationship,Without Children,High,Rented House,1,0,No
936674,2,3,47,Married,With Children,Low,Home Owner,0,0,No
969552,1,4,42,Married,With Children,Low,Rented House,2,0,No
884111,1,3,44,Married,Without Children,Medium,Home Owner,0,0,No
967500,1,2,50,Married,Without Children,Medium,Home Owner,0,0,No
182216,1,3,42,Married,With Children,Medium,Rented House,0,0,No
752546,1,3,32,Married,With Children,Medium,Home Owner,1,0,No
21412,1,2,44,Married,Without Children,Medium,Rented House,1,0,No
50325,1,2,60,Married,Without Children,Low,Home Owner,1,0,No
799908,1,3,51,Married,With Children,Medium,Home Owner,0,0,No
626815,1,3,50,Married,Without Children,Low,Rented House,1,0,No
237467,1,2,53,Married,Without Children,Low,Home Owner,1,0,No
335985,1,1,31,Other Relationship,Without Children,Medium,Rented House,0,0,No
646930,1,3,44,Married,With Children,Low,Rented House,0,0,No
6995,1,4,41,Married,With Children,High,Home Owner,1,0,No
447558,1,3,43,Married,Without Children,High,Home Owner,0,0,No
198320,1,3,47,Married,With Children,Low,Home Owner,1,0,No
72564,1,3,40,Married,With Children,Medium,Home Owner,0,1,No
880602,1,4,39,Married,With Children,Low,Home Owner,0,0,No
544057,1,3,40,Married,Without Children,Medium,Home Owner,0,0,No
861163,1,2,39,Living Together,Without Children,Low,Rented House,1,0,No
618971,1,2,55,Married,Without Children,Low,Home Owner,1,0,No
381867,1,4,41,Married,With Children,Medium,Home Owner,0,0,No
76727,1,3,47,Married,With Children,Low,Rented House,0,0,No
150475,1,2,51,Other Relationship,With Children,Low,Rented House,1,0,No
775865,1,1,40,Singles,Without Children,High,Rented House,1,0,No
105905,1,2,51,Other Relationship,Without Children,Low,Rented House,1,0,No
914876,1,3,44,Married,Without Children,Low,Rented House,0,0,No
545842,1,3,49,Married,With Children,High,Home Owner,1,0,No
497936,1,2,48,Married,With Children,Low,Rented House,0,0,No
118598,1,2,20,Married,Without Children,Medium,Rented House,0,1,No
17523,1,3,50,Married,With Children,Low,Rented House,1,0,Yes
530573,1,3,44,Married,With Children,Low,Home Owner,0,0,No
691605,1,3,44,Married,With Children,Low,Rented House,0,0,No
724311,7,2,76,Married,With Children,Low,Home Owner,0,0,No
115391,1,2,50,Married,With Children,Low,Rented House,0,0,No
379826,1,3,42,Married,With Children,Low,Home Owner,0,0,No
746295,1,3,37,Married,With Children,Medium,Home Owner,1,3,No
904724,1,1,80,Other Relationship,Without Children,Medium,Rented House,0,0,No
812024,1,2,46,Other Relationship,Without Children,Medium,Rented House,0,0,No
801207,1,3,57,Married,With Children,Medium,Home Owner,2,0,No
558632,2,2,52,Married,Without Children,Low,Rented House,0,0,No
312775,1,3,36,Married,Without Children,Medium,Home Owner,1,0,Yes
703551,1,3,48,Married,With Children,Low,Home Owner,1,0,No
915675,1,3,41,Married,With Children,Low,Home Owner,1,1,No
990268,1,4,33,Married,With Children,Medium,Rented House,0,0,No
114764,1,3,42,Married,Without Children,Medium,Home Owner,0,0,No
366394,2,3,46,Married,With Children,Low,Home Owner,1,0,No
418496,1,2,33,Married,With Children,Low,Rented House,0,0,No
636260,1,3,47,Married,With Children,Low,Rented House,1,0,No
589321,1,3,42,Married,Without Children,Low,Home Owner,0,0,No
954978,1,4,36,Married,With Children,Low,Home Owner,1,0,No
678919,2,3,35,Married,With Children,High,Home Owner,0,1,No
579911,1,3,58,Married,Without Children,Medium,Home Owner,0,0,No
448219,1,3,30,Married,With Children,Low,Rented House,0,0,No
226082,1,3,46,Married,With Children,Medium,Home Owner,1,0,No
743664,1,3,43,Married,With Children,Low,Home Owner,1,0,No
674811,1,3,47,Married,Without Children,Medium,Home Owner,1,0,No
639256,1,3,40,Married,With Children,Low,Home Owner,0,0,No
990517,1,3,30,Married,With Children,Medium,Rented House,0,0,No
882441,1,1,64,Married,Without Children,Medium,Home Owner,1,0,No
228360,1,3,45,Married,With Children,Low,Home Owner,1,0,Yes
863551,1,3,30,Married,With Children,Low,Home Owner,2,0,Yes
937742,1,2,50,Married,Without Children,High,Home Owner,0,0,No
236568,1,3,35,Other Relationship,With Children,Low,Rented House,0,0,No
512814,1,3,39,Married,With Children,Low,Home Owner,1,0,No
864735,1,2,43,Married,With Children,Low,Home Owner,0,0,No
85014,1,3,47,Married,Without Children,Medium,Home Owner,1,0,No
185994,2,2,58,Married,Without Children,Low,Rented House,0,0,No
545704,1,3,40,Married,With Children,Low,Rented House,1,0,No
319599,1,3,48,Married,With Children,Low,Rented House,1,0,No
124527,1,3,40,Married,With Children,Low,Home Owner,1,0,No
356985,1,2,40,Married,Without Children,Low,Rented House,0,0,No
800527,1,3,46,Married,With Children,Low,Home Owner,0,0,No
553447,1,3,41,Married,Without Children,Low,Home Owner,0,0,No
914569,1,1,43,Married,Without Children,Low,Rented House,0,0,No
